City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Oriximina,BR,2022-05-16 18:08:56,-1.7656,-55.8661,84.4,76,100,5.44
295,Ostrovnoy,RU,2022-05-16 18:08:57,68.0531,39.5131,36.12,82,100,16.35
296,Aleksandrovsk-Sakhalinskiy,RU,2022-05-16 18:08:57,50.8975,142.1561,39.29,93,82,9.91
297,Novo Aripuana,BR,2022-05-16 18:08:58,-5.1206,-60.3797,82.94,85,93,3.04
298,Thiadiaye,SN,2022-05-16 18:08:58,14.4205,-16.7056,85.01,51,96,16.51
299,Halvad,IN,2022-05-16 18:09:00,23.0167,71.1833,84.22,60,0,17.63
300,Orangeburg,US,2022-05-16 18:09:00,33.4918,-80.8557,88.95,50,40,5.99
301,Durusu,TR,2022-05-16 18:09:01,41.3053,28.6767,71.78,85,3,5.99
302,Emba,KZ,2022-05-16 18:09:01,48.8264,58.1442,59.0,66,73,4.38
303,Soe,ID,2022-05-16 18:07:25,-9.8607,124.284,63.36,88,5,4.0
304,Mabaruma,GY,2022-05-16 18:09:02,8.2,-59.7833,82.2,85,100,6.62
305,Kismayo,SO,2022-05-16 18:09:03,-0.3582,42.5454,79.84,82,9,15.32
306,Clinton,US,2022-05-16 18:07:51,42.587,-82.9199,75.96,67,40,9.22
307,Indianola,US,2022-05-16 18:09:04,41.3581,-93.5574,78.6,30,3,11.68
308,Port Orange,US,2022-05-16 18:09:05,29.1383,-80.9956,88.25,52,75,11.5
309,Pullman,US,2022-05-16 18:09:06,46.7313,-117.1796,59.85,67,100,17.0
310,Celestun,MX,2022-05-16 18:09:06,20.8667,-90.4,84.47,53,0,10.04
311,Kautokeino,NO,2022-05-16 18:09:07,69.0125,23.0412,30.18,77,100,18.88
312,Brockville,CA,2022-05-16 18:04:09,44.5834,-75.6826,73.54,73,100,1.01
313,Bandarbeyla,SO,2022-05-16 18:09:08,9.4942,50.8122,82.45,80,55,27.89
314,Rodrigues Alves,BR,2022-05-16 18:09:08,-7.738,-72.6509,83.34,84,96,1.99
315,Nikolskoye,RU,2022-05-16 18:09:09,59.7035,30.7861,48.87,89,100,7.11
316,Beringovskiy,RU,2022-05-16 18:09:09,63.05,179.3167,36.63,79,1,3.09
317,Maceio,BR,2022-05-16 18:07:08,-9.6658,-35.7353,85.44,65,40,11.5
318,Rock Sound,BS,2022-05-16 18:09:10,24.9,-76.2,77.5,76,100,6.91
319,San Cataldo,IT,2022-05-16 18:09:11,37.4841,13.9854,67.87,41,3,4.41
320,Balkhash,KZ,2022-05-16 18:09:11,46.844,74.9804,67.59,37,36,4.85
321,Labrea,BR,2022-05-16 18:09:12,-7.2586,-64.7981,79.25,93,99,4.5
322,Airai,TL,2022-05-16 18:09:12,-8.9266,125.4092,57.52,86,21,2.06
323,Doha,QA,2022-05-16 18:09:13,25.2867,51.5333,82.38,61,0,3.44
324,Hasaki,JP,2022-05-16 18:09:14,35.7333,140.8333,57.6,91,100,16.87
325,Novoagansk,RU,2022-05-16 18:09:15,61.9449,76.6625,53.64,76,99,7.96
326,Tura,IN,2022-05-16 18:09:15,25.5198,90.2201,71.89,98,97,6.55
327,Kuryk,KZ,2022-05-16 18:09:16,43.2,51.65,62.91,68,100,22.75
328,Sijunjung,ID,2022-05-16 18:09:16,-0.6876,100.9537,74.23,95,100,1.1
329,Pahrump,US,2022-05-16 18:05:39,36.2083,-115.9839,85.84,18,23,1.99
330,Mahibadhoo,MV,2022-05-16 18:09:17,3.7833,72.9667,83.16,81,100,21.45
331,Brigantine,US,2022-05-16 18:05:15,39.4101,-74.3646,81.03,82,75,12.66
332,Havre-Saint-Pierre,CA,2022-05-16 18:09:18,50.2334,-63.5986,39.29,98,100,16.64
333,Nicoya,CR,2022-05-16 18:09:19,10.1483,-85.452,91.15,52,100,2.71
334,Tongzi,CN,2022-05-16 18:09:19,28.7829,105.0877,61.92,80,100,1.19
335,Bechem,GH,2022-05-16 18:09:20,7.0903,-2.025,79.72,76,76,2.75
336,Kotri,PK,2022-05-16 18:09:21,25.366,68.3122,86.43,45,0,20.98
337,Torquay,GB,2022-05-16 18:09:22,50.4638,-3.5143,63.59,87,91,5.99
338,Leningradskiy,RU,2022-05-16 18:09:22,69.3833,178.4167,18.43,92,79,8.61
339,Nelson Bay,AU,2022-05-16 18:09:23,-32.7167,152.15,59.0,91,0,12.8
340,Alice Town,BS,2022-05-16 18:09:23,25.7167,-79.3,79.86,71,99,6.31
341,Togur,RU,2022-05-16 18:09:24,58.3631,82.8265,59.63,73,61,9.71
342,Marawi,PH,2022-05-16 18:09:24,7.9986,124.2928,69.71,94,100,2.35
343,Port-Gentil,GA,2022-05-16 18:09:25,-0.7193,8.7815,82.36,83,40,9.22
344,Hualmay,PE,2022-05-16 18:09:26,-11.0964,-77.6139,70.86,66,81,10.29
345,Nouadhibou,MR,2022-05-16 18:09:26,20.931,-17.0347,68.83,74,100,26.24
346,Yangambi,CD,2022-05-16 18:09:27,0.8102,24.4336,70.68,99,98,2.95
347,Mali,GN,2022-05-16 18:09:27,12.079,-12.2982,88.68,9,71,5.93
348,Westerland,DE,2022-05-16 18:09:28,54.9079,8.3033,62.62,55,0,20.71
349,Torbay,CA,2022-05-16 18:09:29,47.6666,-52.7314,49.87,72,85,4.0
350,Novopokrovka,UA,2022-05-16 18:09:29,49.8425,36.5477,50.36,84,68,8.05
351,Karratha,AU,2022-05-16 18:09:30,-20.7377,116.8463,73.72,78,97,8.93
352,Tarko-Sale,RU,2022-05-16 18:09:30,64.9225,77.785,53.02,76,49,13.62
353,Grande Prairie,CA,2022-05-16 18:09:31,55.1667,-118.8027,59.81,50,85,3.78
354,Greytown,ZA,2022-05-16 18:09:32,-29.0642,30.5928,53.04,90,0,0.83
355,Bairiki,KI,2022-05-16 18:09:32,1.3292,172.9752,78.8,78,20,5.75
356,Sishui,CN,2022-05-16 18:09:33,35.6489,117.2758,63.01,19,1,3.2
357,Baruun-Urt,MN,2022-05-16 18:09:34,46.6806,113.2792,55.29,34,100,4.81
358,Laranjeiras Do Sul,BR,2022-05-16 18:09:34,-25.4078,-52.4161,56.44,56,40,8.34
359,Tambura,SS,2022-05-16 18:09:35,5.6,27.4667,72.57,78,93,2.39
360,Longyearbyen,SJ,2022-05-16 18:09:35,78.2186,15.6401,30.04,80,75,6.91
361,Dzhebariki-Khaya,RU,2022-05-16 18:09:36,62.2167,135.8,35.13,67,100,3.13
362,Solnechnyy,RU,2022-05-16 18:09:37,50.7214,136.6319,37.04,76,75,4.72
363,Taoudenni,ML,2022-05-16 18:09:37,22.6783,-3.9836,105.3,5,0,14.85
364,Bellavista,PE,2022-05-16 18:09:38,-7.0561,-76.5911,80.08,89,100,8.05
365,Hoa Binh,VN,2022-05-16 18:06:19,20.8133,105.3383,69.49,85,100,2.17
366,Taua,BR,2022-05-16 18:09:39,-5.9667,-40.3,90.36,37,98,11.1
367,Le Vauclin,MQ,2022-05-16 18:09:39,14.5452,-60.8388,86.05,70,100,19.57
368,Praia,CV,2022-05-16 18:09:40,14.9215,-23.5087,86.54,37,0,26.46
369,Namibe,AO,2022-05-16 18:09:40,-15.1961,12.1522,71.83,70,0,9.84
370,Vilani,LV,2022-05-16 18:09:41,56.5525,26.9245,46.24,58,90,11.01
371,Alto Piquiri,BR,2022-05-16 18:09:43,-24.0281,-53.4406,61.59,64,55,14.72
372,Praia Da Vitoria,PT,2022-05-16 18:09:43,38.7333,-27.0667,59.76,73,24,21.99
373,Yeppoon,AU,2022-05-16 18:09:44,-23.1333,150.7333,71.38,92,4,5.68
374,Umm Kaddadah,SD,2022-05-16 18:09:45,13.6017,26.6876,89.92,15,11,10.09
375,Goure,NE,2022-05-16 18:09:45,13.9835,10.2704,91.71,10,2,8.93
376,Bengkulu,ID,2022-05-16 18:09:46,-3.8004,102.2655,77.43,89,100,4.25
377,Utiel,ES,2022-05-16 18:09:46,39.5667,-1.2,78.75,28,51,5.79
378,Turukhansk,RU,2022-05-16 18:09:47,65.8167,87.9833,49.53,81,100,9.78
379,Pochutla,MX,2022-05-16 18:09:48,15.7432,-96.4661,91.81,42,6,9.48
380,Puerto El Triunfo,SV,2022-05-16 18:09:49,13.2833,-88.55,94.06,53,78,12.39
381,Kiknur,RU,2022-05-16 18:09:50,57.3034,47.2011,45.12,93,77,6.02
382,Zyryanka,RU,2022-05-16 18:09:50,65.75,150.85,35.47,89,7,15.37
383,Talin,EE,2022-05-16 18:09:51,59.437,24.7535,50.34,57,20,11.5
384,Sakaiminato,JP,2022-05-16 18:09:51,35.55,133.2333,58.44,62,98,5.75
385,Qiqihar,CN,2022-05-16 18:09:52,47.3408,123.9672,55.27,34,96,11.14
386,Dhamtari,IN,2022-05-16 18:09:53,20.7072,81.5497,88.12,42,92,8.25
387,Tual,ID,2022-05-16 18:09:53,-5.6667,132.75,83.84,73,16,8.77
388,Mocuba,MZ,2022-05-16 18:09:54,-16.8392,36.9856,66.11,97,46,2.84
389,Haines Junction,CA,2022-05-16 18:09:54,60.7522,-137.5108,41.02,68,100,4.23
390,Mogadishu,SO,2022-05-16 18:09:46,2.0371,45.3438,80.49,83,5,16.98
391,Bay Roberts,CA,2022-05-16 18:09:55,47.5999,-53.2648,50.65,70,90,5.01
392,Port Hedland,AU,2022-05-16 18:09:56,-20.3167,118.5667,69.85,83,40,6.91
393,Moree,AU,2022-05-16 18:09:56,-29.4667,149.85,56.03,79,0,9.89
394,Petlawad,IN,2022-05-16 18:09:57,23.0,74.8,90.63,23,0,8.1
395,Chany,RU,2022-05-16 18:09:58,55.3121,76.7647,61.16,66,64,16.49
396,Nanortalik,GL,2022-05-16 18:09:58,60.1432,-45.2371,37.31,76,100,6.22
397,Chiang Klang,TH,2022-05-16 18:09:59,19.2938,100.8617,74.12,98,99,1.63
398,Botad,IN,2022-05-16 18:09:59,22.1667,71.6667,89.31,37,2,17.67
399,Mackay,AU,2022-05-16 18:10:00,-21.15,149.2,68.68,85,34,8.3
400,Rio Gallegos,AR,2022-05-16 18:07:39,-51.6226,-69.2181,42.85,75,0,8.05
401,Novikovo,RU,2022-05-16 18:10:01,51.1537,37.8879,48.25,70,27,8.25
402,Labuhan,ID,2022-05-16 18:10:02,-6.8844,112.2051,78.42,85,98,8.21
403,Bazaliya,UA,2022-05-16 18:10:03,49.7127,26.4733,51.01,79,76,6.46
404,Svetlaya,RU,2022-05-16 18:10:03,46.5389,138.3297,44.33,85,99,3.83
405,Sorong,ID,2022-05-16 18:10:04,-0.8833,131.25,79.47,84,50,2.33
406,Dakar,SN,2022-05-16 18:10:05,14.6937,-17.4441,85.08,76,69,10.67
407,Asau,RO,2022-05-16 18:10:06,46.4333,26.4,68.92,89,81,1.86
408,Wajima,JP,2022-05-16 18:10:07,37.4,136.9,57.81,63,100,3.49
409,Aykhal,RU,2022-05-16 18:10:08,66.0,111.5,34.2,99,100,4.99
410,Tlachichuca,MX,2022-05-16 18:10:08,19.1,-97.4167,69.12,13,11,2.28
411,Egvekinot,RU,2022-05-16 18:10:09,66.3167,-179.1667,24.96,74,21,4.14
412,Tornio,FI,2022-05-16 18:10:10,65.8481,24.1466,37.42,96,100,15.39
413,Nyrob,RU,2022-05-16 18:10:10,60.733,56.7202,50.09,77,94,3.53
414,Cabatuan,PH,2022-05-16 18:10:11,10.8794,122.486,77.52,86,76,1.28
415,Oktyabrskoye,RU,2022-05-16 18:10:11,43.0645,44.7417,55.54,76,100,4.47
416,Karasuk,RU,2022-05-16 18:10:12,53.7377,78.0403,64.08,57,90,9.91
417,Chone,EC,2022-05-16 18:10:13,-0.6833,-80.1,78.46,85,100,1.7
418,Sao Sebastiao,BR,2022-05-16 18:10:13,-23.76,-45.4097,70.21,87,62,7.4
419,Panzhihua,CN,2022-05-16 18:10:15,26.5851,101.7128,65.64,85,100,1.12
420,Saint-Francois,FR,2022-05-16 18:10:16,46.4154,3.9054,76.44,50,0,5.75
421,Sterling,US,2022-05-16 18:09:21,39.0062,-77.4286,78.55,82,75,8.05
422,Albury,AU,2022-05-16 18:10:17,-36.0833,146.9167,48.02,100,19,3.44
423,Hengshui,CN,2022-05-16 18:10:17,37.7322,115.7011,64.26,20,20,10.02
424,Baracoa,CU,2022-05-16 18:10:18,20.3467,-74.4958,86.68,63,45,5.06
425,Ha Giang,VN,2022-05-16 18:10:19,22.8333,104.9833,67.96,85,98,0.58
426,Johnstown,US,2022-05-16 18:07:56,40.3267,-78.922,67.98,86,100,13.8
427,Trelew,AR,2022-05-16 18:10:19,-43.249,-65.3051,54.73,53,4,8.86
428,Matara,LK,2022-05-16 18:10:20,5.9485,80.5353,78.66,91,100,13.44
429,Magadan,RU,2022-05-16 18:10:21,59.5667,150.8,38.53,93,100,22.3
430,Havelock,US,2022-05-16 18:10:22,34.8791,-76.9013,85.98,80,11,11.99
431,Revelstoke,CA,2022-05-16 18:10:23,50.9832,-118.2023,51.82,87,100,3.44
432,Bokoro,TD,2022-05-16 18:10:24,12.3807,17.0568,99.68,21,51,10.42
433,Zhigansk,RU,2022-05-16 18:10:24,66.7697,123.3711,21.85,90,100,5.61
434,Carlisle,US,2022-05-16 18:10:25,40.2015,-77.1889,79.0,65,76,14.2
435,Cap Malheureux,MU,2022-05-16 18:10:25,-19.9842,57.6142,74.46,72,45,3.0
436,Muli,MV,2022-05-16 18:10:26,2.9167,73.5667,83.48,81,100,19.55
437,Rudbar,AF,2022-05-16 18:10:27,30.15,62.6,84.24,9,0,8.77
438,Alcala La Real,ES,2022-05-16 18:08:24,37.4614,-3.923,79.9,39,7,6.26
439,Sorland,NO,2022-05-16 18:10:28,67.667,12.6934,39.06,60,95,15.48
440,Vestmannaeyjar,IS,2022-05-16 18:10:29,63.4427,-20.2734,52.05,71,68,26.96
441,Eureka,US,2022-05-16 18:10:30,40.8021,-124.1637,61.66,88,100,8.99
442,Saint-Pierre,RE,2022-05-16 18:10:30,-21.3393,55.4781,71.28,83,75,6.91
443,Mattru,SL,2022-05-16 18:10:31,7.6244,-11.8332,81.19,87,100,4.9
444,Hofn,IS,2022-05-16 18:10:32,64.2539,-15.2082,49.59,83,31,10.94
445,La Rioja,ES,2022-05-16 18:10:32,42.25,-2.5,74.98,51,55,1.57
446,Romos,RO,2022-05-16 18:10:33,45.8333,23.2833,62.28,74,76,2.93
447,Shepsi,RU,2022-05-16 18:10:34,44.0361,39.1489,58.82,77,7,2.95
448,Rocha,UY,2022-05-16 18:08:49,-34.4833,-54.3333,52.77,86,89,24.27
449,Oda,JP,2022-05-16 18:10:34,35.1833,132.5,56.77,58,100,7.36
450,Pahalgam,IN,2022-05-16 18:10:35,34.0333,75.3333,50.04,67,79,6.31
451,Grootfontein,NA,2022-05-16 18:10:36,-19.5667,18.1167,60.98,32,5,6.46
452,Buraydah,SA,2022-05-16 18:10:36,26.326,43.975,92.59,13,0,17.02
453,Abu Dhabi,AE,2022-05-16 18:10:37,24.4667,54.3667,87.82,48,0,12.66
454,Narsaq,GL,2022-05-16 18:10:38,60.9167,-46.05,53.82,57,99,3.91
455,Port Keats,AU,2022-05-16 18:10:39,-14.25,129.55,73.72,82,1,3.71
456,Marsh Harbour,BS,2022-05-16 18:10:41,26.5412,-77.0636,73.76,82,100,10.18
457,Lata,PT,2022-05-16 18:10:41,40.1629,-8.3327,69.12,69,81,8.34
458,Deputatskiy,RU,2022-05-16 18:10:42,69.3,139.9,15.51,97,100,1.59
459,Shimoda,JP,2022-05-16 18:10:42,34.6667,138.95,60.44,90,100,5.41
460,Nadvoitsy,RU,2022-05-16 18:10:43,63.8667,34.3167,38.75,77,99,8.21
461,Kolobrzeg,PL,2022-05-16 18:10:44,54.1757,15.5834,53.47,78,100,10.54
462,Mitsamiouli,KM,2022-05-16 18:10:44,-11.3847,43.2844,80.1,71,37,9.08
463,Poum,NC,2022-05-16 18:10:45,-20.2333,164.0167,76.96,76,73,15.28
464,Sitangkai,PH,2022-05-16 18:10:46,4.6628,119.3928,82.08,78,85,4.88
465,Tolaga Bay,NZ,2022-05-16 18:10:46,-38.3667,178.3,57.49,83,38,4.9
466,Kerouane,GN,2022-05-16 18:10:47,9.2667,-9.0167,87.49,43,84,4.5
467,Quesnel,CA,2022-05-16 18:10:48,52.9999,-122.5029,52.3,62,75,12.66
468,Ossora,RU,2022-05-16 18:10:48,59.2353,163.0719,33.78,99,100,3.29
469,College,US,2022-05-16 18:10:49,64.8569,-147.8028,44.2,76,75,0.0
470,Talnakh,RU,2022-05-16 18:10:50,69.4865,88.3972,42.21,90,100,9.08
471,Kavieng,PG,2022-05-16 18:10:50,-2.5744,150.7967,80.92,75,67,6.6
472,Las Cruces,US,2022-05-16 18:07:58,32.3123,-106.7783,95.0,11,0,8.99
473,Iguai,BR,2022-05-16 18:10:51,-14.7564,-40.0892,83.35,59,99,5.64
474,La Ronge,CA,2022-05-16 18:10:52,55.1001,-105.2842,39.45,70,100,10.36
475,Bonavista,CA,2022-05-16 18:10:53,48.6499,-53.1147,40.19,78,99,10.67
476,Barpathar,IN,2022-05-16 18:10:54,26.3,93.8667,70.93,99,85,2.91
477,Portalegre,PT,2022-05-16 18:10:54,39.2938,-7.4312,71.17,53,73,10.42
478,Buluang,PH,2022-05-16 18:10:55,13.3068,123.3425,77.49,86,99,3.09
479,Rumonge,BI,2022-05-16 18:10:55,-3.9736,29.4386,71.58,87,62,1.05
480,Whitianga,NZ,2022-05-16 18:10:56,-36.8333,175.7,63.64,92,87,6.89
481,Faya,SA,2022-05-16 18:10:57,18.3851,42.4509,72.12,11,1,10.36
482,Acaponeta,MX,2022-05-16 18:10:58,22.4964,-105.3594,94.26,27,95,7.25
483,Erdenet,MN,2022-05-16 18:10:58,49.0333,104.0833,50.36,48,20,5.39
484,Ahipara,NZ,2022-05-16 18:10:59,-35.1667,173.1667,63.37,95,43,7.09
485,Broken Hill,AU,2022-05-16 18:11:00,-31.95,141.4333,51.6,67,0,6.6
486,Uglegorskiy,RU,2022-05-16 18:11:01,48.2427,41.2531,54.7,62,49,7.58
487,Ternate,ID,2022-05-16 18:11:02,0.8,127.4,80.74,80,74,3.51
488,Sinazongwe,ZM,2022-05-16 18:11:02,-17.2614,27.4618,67.71,47,0,6.93
489,Tiarei,PF,2022-05-16 18:11:03,-17.5333,-149.3333,80.62,75,40,17.34
490,Mexticacan,MX,2022-05-16 18:11:03,21.2654,-102.7798,85.78,21,14,3.8
491,Pinyug,RU,2022-05-16 18:11:04,60.251,47.7842,46.47,93,45,4.65
492,Bud,US,2022-05-16 18:11:05,39.447,-86.1758,75.9,41,1,12.35
493,Saint-Joseph,RE,2022-05-16 18:11:06,-21.3667,55.6167,70.18,80,67,12.24
494,Gladstone,AU,2022-05-16 18:06:20,-23.85,151.25,69.73,94,100,3.44
495,Boca Do Acre,BR,2022-05-16 18:11:07,-8.7522,-67.3978,76.26,98,100,5.28
496,Nantucket,US,2022-05-16 18:09:01,41.2835,-70.0995,62.71,88,100,11.5
497,Kuna,US,2022-05-16 18:11:08,43.4918,-116.4201,75.22,50,0,10.36
498,Scheemda,NL,2022-05-16 18:07:11,53.1778,6.9711,64.11,82,100,12.08
499,Portree,GB,2022-05-16 18:11:09,57.4129,-6.1942,54.52,83,100,4.72
500,Pisco,PE,2022-05-16 18:11:09,-13.7,-76.2167,70.02,77,0,11.5
501,Sarankhola,BD,2022-05-16 18:11:10,22.3082,89.7897,83.01,83,99,10.49
502,Morondava,MG,2022-05-16 18:11:11,-20.2833,44.2833,76.86,62,1,14.38
503,Anantnag,IN,2022-05-16 18:11:11,33.7333,75.15,60.37,69,71,1.52
504,Kloulklubed,PW,2022-05-16 18:11:12,7.0419,134.2556,84.63,72,4,14.14
505,Conde,BR,2022-05-16 18:11:13,-7.2597,-34.9075,81.86,83,40,14.97
506,Laguna,US,2022-05-16 18:11:13,38.421,-121.4238,74.01,51,0,8.05
507,Marabba,SD,2022-05-16 18:11:14,12.35,32.1833,97.16,24,6,5.03
508,Altay,CN,2022-05-16 18:11:15,47.8667,88.1167,52.03,74,37,3.53
509,Lebu,CL,2022-05-16 18:11:15,-37.6167,-73.65,59.94,50,14,4.38
510,Tynda,RU,2022-05-16 18:11:16,55.1667,124.7167,25.56,84,26,4.45
511,Fortuna,US,2022-05-16 18:11:16,40.5982,-124.1573,57.85,90,100,11.5
512,Manzil Salim,TN,2022-05-16 18:11:18,35.8567,8.4765,80.92,31,32,6.38
513,Lulea,SE,2022-05-16 18:11:19,65.5842,22.1547,41.07,70,100,19.57
514,Masuguru,TZ,2022-05-16 18:11:20,-11.3667,38.4167,71.02,59,10,2.1
515,Caucaia,BR,2022-05-16 18:09:40,-3.7361,-38.6531,88.3,69,20,18.41
516,Port Lincoln,AU,2022-05-16 18:11:21,-34.7333,135.8667,58.17,66,98,6.96
517,Sindor,RU,2022-05-16 18:11:21,62.8629,51.8905,42.46,84,100,7.38
518,Mandera,KE,2022-05-16 18:11:22,3.9366,41.867,84.2,56,78,14.65
519,Dodge City,US,2022-05-16 18:11:23,37.7528,-100.0171,80.26,40,0,17.27
520,Darlowo,PL,2022-05-16 18:11:23,54.421,16.4107,52.92,75,100,10.56
521,Mezhdurechensk,RU,2022-05-16 18:11:24,53.6942,88.0603,56.86,71,73,3.29
522,Camacha,PT,2022-05-16 18:11:25,33.0833,-16.3333,65.62,83,40,8.05
523,Waipawa,NZ,2022-05-16 18:11:25,-41.4122,175.5153,59.5,87,46,14.5
524,Channahon,US,2022-05-16 18:09:01,41.4295,-88.2287,77.63,34,40,14.97
525,Kilindoni,TZ,2022-05-16 18:11:26,-7.9139,39.6668,80.96,72,9,16.24
526,Mitu,CO,2022-05-16 18:11:27,1.1983,-70.1733,85.71,68,100,1.5
527,Dera Bugti,PK,2022-05-16 18:11:28,29.0307,69.151,92.53,16,4,5.95
528,Sinnamary,GF,2022-05-16 18:11:29,5.3833,-52.95,83.37,76,100,12.06
529,Xuzhou,CN,2022-05-16 18:11:29,34.1805,117.1571,62.33,36,0,9.4
530,Bella Union,UY,2022-05-16 18:11:30,-30.2752,-57.6007,56.48,58,29,15.86
531,Intipuca,SV,2022-05-16 18:11:30,13.1969,-88.0544,93.09,36,98,5.1
532,Ajaccio,FR,2022-05-16 18:11:31,42.0,8.9167,66.18,68,0,4.61
533,Ban Nahin,LA,2022-05-16 18:11:32,18.2418,104.2122,69.26,82,100,4.16
534,Adrar,MR,2022-05-16 18:11:32,20.5022,-10.0711,103.66,7,22,15.1
535,Meihekou,CN,2022-05-16 18:11:33,42.5272,125.6753,46.29,40,0,7.45
536,Vega De Alatorre,MX,2022-05-16 18:11:34,20.0333,-96.6333,86.59,60,4,11.86
537,Imeni Babushkina,RU,2022-05-16 18:11:35,59.7573,43.1285,47.43,95,100,6.76
538,Mount Isa,AU,2022-05-16 18:07:30,-20.7333,139.5,65.97,55,0,10.36
539,Risor,NO,2022-05-16 18:11:36,58.7206,9.2342,58.28,50,34,2.89
540,Ipora,BR,2022-05-16 18:11:37,-16.4419,-51.1178,78.17,59,43,10.07
541,Darnah,LY,2022-05-16 18:11:37,32.767,22.6367,67.21,63,0,7.38
542,Touros,BR,2022-05-16 18:11:39,-5.1989,-35.4608,83.8,73,76,14.18
543,Trairi,BR,2022-05-16 18:11:34,-3.2778,-39.2689,83.73,74,61,11.12
544,Christchurch,NZ,2022-05-16 18:08:06,-43.5333,172.6333,48.42,95,0,3.44
545,Elliot,ZA,2022-05-16 18:11:40,-31.3333,27.85,53.37,53,0,6.2
546,Mayor Pablo Lagerenza,PY,2022-05-16 18:11:41,-19.9309,-60.7718,74.62,33,85,11.63
547,Osiao,PH,2022-05-16 18:11:42,13.0914,123.9811,80.2,79,92,4.25
548,Anadyr,RU,2022-05-16 18:11:42,64.75,177.4833,39.49,64,7,6.24
549,Cockburn Town,TC,2022-05-16 18:11:43,21.4612,-71.1419,79.36,84,84,19.22
550,Mayo,US,2022-05-16 18:10:37,38.8876,-76.5119,77.95,81,20,6.91
551,Yarmouth,US,2022-05-16 18:11:44,41.7057,-70.2286,73.87,86,75,11.5
552,Samarai,PG,2022-05-16 18:11:45,-10.6167,150.6667,79.84,75,26,4.52
553,Batemans Bay,AU,2022-05-16 18:11:45,-35.7167,150.1833,56.1,72,2,7.18
554,Hangha,SL,2022-05-16 18:11:46,7.9411,-11.14,79.77,90,98,4.83
555,Ligayan,PH,2022-05-16 18:11:47,4.6533,119.4706,82.15,78,88,5.46
556,Fare,PF,2022-05-16 18:11:47,-16.7,-151.0167,80.58,73,33,12.26
557,Tiznit,MA,2022-05-16 18:11:48,29.5833,-9.5,69.28,56,0,9.01
